164	88	114	50	26	36
20	160	131	131	147	66
123	73	152	88	68	95
43	17	167	133	56	44
160	95	17	115	141	132
154	44	45	57	94	33
115	107	194	70	95	158
188	53	60	176	137	93
154	32	92	199	41	148
27	50	31	55	113	160
162	184	45	101	150	153
47	96	183	82	189	178
58	84	168	162	115	96
21	14	15	44	84	73
52	39	27	90	121	66
30	57	85	54	132	190
140	60	68	198	136	148
71	30	189	97	18	110
150	72	185	168	77	161
187	153	186	125	91	103
186	53	128	82	185	58
134	146	93	153	90	95
57	121	82	109	160	75
77	157	133	157	180	79
43	112	70	166	81	148
103	113	79	139	152	49
109	12	100	27	132	42
177	129	59	188	125	53
187	150	37	133	55	47
104	106	110	80	11	42
167	14	88	132	72	40
126	172	66	152	65	155
90	54	64	49	109	163
78	88	179	132	52	161
31	168	14	59	160	111
99	108	155	14	37	131
49	142	66	125	16	138
158	54	26	174	187	105
148	123	16	175	137	38
95	114	59	41	56	89
11	23	51	114	30	76
98	198	143	74	198	107
86	195	53	37	34	53
180	121	23	143	40	36
64	60	80	11	144	106
117	163	172	82	22	191
39	140	49	106	23	103
32	117	167	55	133	87
131	162	93	94	142	74
31	196	151	151	133	34
122	22	70	48	48	68
72	166	13	14	11	108
59	21	180	10	105	198
157	127	35	130	109	109
69	24	157	145	145	198
90	106	54	94	120	63
88	181	87	164	95	146
22	191	97	53	37	168
161	58	44	65	58	82
28	136	145	166	164	32
191	170	177	32	86	115
58	127	192	144	186	45
122	71	186	65	73	114
73	20	10	196	103	200
60	122	120	140	129	152
148	144	17	120	76	143
65	157	190	150	62	12
71	46	198	63	132	27
128	129	65	12	141	140
13	20	183	146	32	200
200	176	181	69	88	43
110	128	141	31	92	47
27	101	87	45	25	42
184	66	161	154	19	118
154	165	18	164	45	33
27	163	55	11	143	172
113	78	56	149	15	166
70	135	49	177	189	163
183	149	25	15	82	89
87	182	121	114	26	89
124	83	38	122	116	114
195	33	130	191	22	150
196	26	179	121	165	30
23	105	145	165	142	122
66	197	187	140	153	109
74	57	57	61	162	156
76	113	19	190	106	36
111	35	176	68	159	15
120	146	152	169	144	120
35	44	70	170	60	90
73	48	113	102	37	178
136	47	24	17	173	165
74	114	51	91	176	17
30	10	22	79	72	105
12	99	94	19	80	77
118	67	39	21	186	78
184	43	93	186	114	186
147	59	160	130	128	43
111	95	10	115	127	67
146	127	19	152	146	181
166	81	12	117	36	20
137	112	147	93	91	57
171	101	182	29	170	143
27	184	58	83	49	52
77	22	99	43	193	115
145	22	75	74	16	146
98	189	139	81	66	33
53	114	96	58	173	70
133	110	133	196	50	188
48	19	42	85	157	42
12	100	193	86	118	134
90	75	42	61	174	189
29	164	187	19	16	121
131	151	92	191	153	92
168	14	20	125	177	90
140	10	15	119	142	161
155	63	128	79	102	99
27	13	174	99	30	99
58	148	44	140	77	184
39	120	110	121	144	36
137	90	189	149	122	34
199	52	190	123	130	51
78	37	84	197	50	119
60	114	33	145	58	185
182	33	24	34	54	59
69	114	10	101	62	62
105	200	164	122	69	124
177	13	43	112	196	30
188	185	76	197	155	105
172	137	69	27	154	82
56	40	155	165	141	165
109	62	181	30	118	18
13	186	97	165	181	143
67	188	59	200	50	104
57	176	35	134	114	137
83	156	176	178	94	169
92	192	172	73	181	50
68	146	43	189	43	75
22	100	94	171	184	46
189	132	58	99	133	38
94	50	34	170	113	45
155	75	32	78	89	35
75	16	32	30	135	18
157	184	160	143	107	69
178	58	149	72	23	42
83	176	25	118	122	172
154	14	27	25	119	118
113	191	51	106	43	87
90	195	98	85	27	165
58	17	19	73	130	11
39	66	103	98	173	71
56	132	59	93	55	180
27	157	37	15	176	97
114	83	26	71	104	189
63	81	69	62	195	47
82	110	40	177	71	81
119	106	107	71	176	49
55	49	107	136	17	195
175	162	113	158	138	32
139	171	187	60	47	70
27	111	124	188	187	148
177	157	136	182	54	114
100	178	148	179	190	173
42	127	24	120	13	34
167	194	46	70	155	12
60	48	124	71	109	61
59	168	177	71	76	59
187	154	80	69	49	135
183	55	118	65	78	102
30	56	124	178	89	13
194	57	96	164	109	119
48	54	123	81	138	64
109	120	151	145	56	122
84	143	64	53	124	102
53	45	184	25	78	185
55	20	182	123	114	159
136	195	125	86	14	148
136	100	108	189	101	52
96	35	161	117	155	88
100	137	42	27	148	36
40	96	140	64	38	149
75	169	148	15	66	163
184	124	19	139	92	104
28	186	184	13	75	23
91	48	60	194	126	100
89	122	77	86	166	28
116	26	126	131	29	44
133	106	31	53	92	66
20	171	198	59	135	124
92	154	160	107	12	110
102	168	106	92	127	190
32	93	154	113	108	108
159	70	164	87	144	17
22	59	155	77	101	182
151	116	193	168	118	101
186	123	148	59	19	24
154	129	146	26	58	167
69	47	170	111	125	60
182	163	133	148	115	49
60	170	63	10	25	82
52	181	162	62	53	82
37	29	170	92	86	121
64	29	187	173	55	184
110	132	110	110	83	70
200	11	176	80	194	91
100	73	31	152	95	141
123	71	185	72	138	111
185	161	65	134	65	123
190	15	146	35	31	150
185	85	32	136	200	44
150	103	155	161	81	41
72	149	63	44	166	66
35	141	145	64	26	79
84	170	43	194	49	168
62	198	50	129	104	58
65	52	93	93	157	152
31	152	17	88	188	173
157	181	16	110	135	168
103	71	137	132	28	113
143	88	79	183	190	80
161	145	52	94	118	110
28	116	119	25	142	167
26	32	15	178	183	48
126	170	20	39	161	54
64	168	34	194	38	42
138	160	175	62	27	118
192	27	62	200	65	158
128	145	169	14	113	111
43	165	187	60	66	160
194	170	15	153	26	55
95	158	52	92	100	111
176	119	64	57	49	106
153	177	125	42	44	149
133	78	101	44	99	149
55	55	165	16	46	160
190	26	41	125	34	92
115	110	30	65	193	86
79	25	18	155	154	166
183	53	200	58	109	65
156	95	135	111	65	186
49	183	16	81	197	113
197	159	86	97	86	122
178	68	124	188	151	104
137	160	120	192	47	199
179	18	13	71	178	75
162	163	45	158	160	58
32	155	41	65	162	93
183	184	72	27	115	111
93	27	24	105	132	85
70	33	165	25	93	171
19	143	133	11	33	129
158	160	30	67	74	133
127	74	117	79	119	35
74	184	151	148	104	154
27	134	90	110	173	63
30	32	193	199	164	85
160	183	72	106	112	155
140	98	119	23	70	163
72	26	105	135	46	152
173	191	23	165	34	19
104	186	191	75	46	134
188	18	62	89	156	94
31	103	166	195	186	160
63	151	73	58	77	163
181	25	102	127	93	51
196	73	118	62	177	72
166	183	117	145	119	51
75	198	178	53	17	36
109	52	163	27	84	97
138	69	137	58	78	61
140	138	195	125	68	63
150	68	32	58	190	113
178	181	82	72	83	180
125	49	191	144	10	54
198	122	173	137	103	35
20	36	129	107	89	165
152	120	98	178	188	41
79	84	176	96	52	138
112	133	188	118	81	45
139	20	168	146	183	107
121	54	155	116	25	200
194	161	196	143	174	199
56	171	25	117	99	116
91	168	82	112	185	76
124	85	80	25	77	121
118	102	77	129	71	38
182	70	152	187	166	60
145	63	200	177	60	16
101	100	77	28	52	85
145	79	74	166	30	175
143	110	78	193	63	90
18	174	65	97	196	141
164	17	32	143	72	175
167	152	166	89	197	88
132	31	49	93	120	186
128	44	29	88	185	128
109	120	120	10	91	70
59	145	102	22	164	60
125	175	90	100	113	20
61	12	78	67	85	32
193	32	57	132	54	195
77	147	192	89	158	97
19	196	144	12	92	159
56	47	148	27	191	113
52	33	110	26	75	156
132	132	99	156	33	186
118	118	144	39	89	106
155	123	109	25	123	68
142	55	100	25	40	54
74	111	54	65	136	103
144	14	97	138	119	155
94	26	177	159	55	69
146	56	117	32	137	78
85	151	172	173	36	37
119	18	72	158	139	140
189	144	74	76	33	73
158	37	187	26	21	184
75	168	105	187	42	103
103	51	32	72	108	30
87	165	130	104	118	65
118	188	18	192	79	172
129	67	41	68	109	126
156	55	199	47	96	98
27	119	155	184	90	196
94	168	30	111	139	186
89	21	154	185	118	183
115	22	95	61	174	34
143	27	19	196	15	62
189	40	16	159	35	140
177	179	149	57	108	139
147	145	189	40	113	197
131	38	135	17	33	162
56	18	162	47	172	99
193	173	84	181	76	46
126	189	101	133	182	138
176	90	189	14	31	139
46	43	101	93	185	11
24	124	121	102	75	117
171	137	85	120	124	89
120	86	48	96	79	31
181	64	179	140	14	88
64	42	114	21	124	89
147	143	124	92	23	21
200	19	146	63	133	21
124	134	138	78	72	143
138	138	94	154	39	69
58	130	125	23	194	115
149	44	35	179	24	99
94	111	81	44	102	20
75	85	163	164	200	41
34	130	134	131	100	144
141	164	15	34	110	156
173	14	67	126	86	137
183	101	67	76	98	176
159	64	43	49	63	192
59	148	132	168	193	109
92	184	100	183	175	138
103	146	13	189	178	26
141	125	100	28	37	129
75	108	164	136	159	192
69	142	194	97	118	136
138	45	169	107	137	180
101	117	180	184	68	198
149	150	91	133	189	80
78	49	78	167	115	56
72	149	35	134	145	38
53	179	56	94	124	24
127	111	34	106	90	159
87	64	40	152	161	11
160	142	173	65	150	140
21	94	87	26	106	167
164	142	50	131	42	140
105	135	86	65	40	116
198	196	15	149	66	78
38	84	67	88	99	71
102	174	114	183	99	147
39	41	106	95	106	150
43	147	195	10	76	59
77	144	142	61	167	81
10	140	11	34	158	42
157	53	132	42	105	67
174	190	137	124	150	71
184	195	108	78	184	43
186	178	87	165	42	139
100	51	39	76	31	18
165	22	122	189	111	165
174	104	128	166	199	43
68	188	105	83	19	187
12	24	188	172	57	176
17	98	141	16	126	146
56	107	147	105	199	101
81	106	146	50	159	81
82	169	123	160	128	177
136	121	114	161	38	59
89	79	136	33	137	107
48	27	93	16	109	84
174	15	30	54	20	15
13	12	43	22	157	83
70	73	188	10	136	185
186	13	71	164	135	124
91	25	158	159	173	37
87	121	82	187	145	142
109	192	65	27	193	117
68	23	192	110	23	114
147	128	91	195	44	22
73	97	90	66	19	187
121	109	35	119	105	66
113	116	143	147	163	22
89	106	78	17	29	66
120	149	95	167	143	37
58	186	88	191	131	171
99	145	73	26	146	88
17	109	14	21	103	133
112	93	137	57	164	33
199	29	151	46	40	74
198	107	135	104	154	180
159	68	141	22	16	63
179	120	70	139	72	113
139	62	132	126	103	187
158	45	104	93	171	40
39	23	77	58	112	171
46	38	52	179	169	121
103	115	28	199	142	170
118	195	104	48	196	63
29	48	108	20	76	143
166	110	113	31	104	55
55	189	67	39	119	147
126	171	153	90	54	164
83	99	187	174	86	126
111	171	188	184	137	72
107	78	82	172	109	81
77	36	105	11	162	166
61	177	165	83	27	170
180	65	75	120	81	152
69	32	29	68	108	149
82	152	129	10	104	168
29	184	52	36	193	33
14	200	135	74	159	176
86	48	61	157	22	171
92	192	197	86	142	175
61	193	57	94	199	159
162	36	123	146	31	50
18	25	156	44	62	170
149	119	108	87	126	147
22	88	185	103	114	67
176	101	146	123	157	118
101	48	153	111	123	79
180	131	75	108	87	143
128	115	199	146	41	98
56	187	45	58	96	173
37	147	146	199	36	152
146	84	124	47	174	182
73	64	138	80	68	115
199	66	35	199	192	37
122	78	78	92	70	192
100	122	62	145	75	165
154	46	76	173	77	193
159	33	128	165	113	47
35	188	41	28	59	196
133	70	172	29	105	158
187	188	27	80	50	163
67	12	16	110	61	138
160	177	137	30	35	159
177	154	121	68	55	16
140	65	66	156	188	28
152	172	54	110	81	97
20	74	183	73	151	187
30	187	100	155	29	156
194	180	178	136	60	108
10	83	110	90	99	134
49	70	113	157	30	179
61	135	111	146	150	11
162	197	183	62	130	121
137	57	44	160	39	117
78	40	166	40	35	174
123	60	119	144	177	89
133	179	65	93	178	71
142	101	125	95	161	122
163	172	158	146	131	92
188	164	189	166	128	187
177	112	192	191	129	85
26	188	134	24	94	23
140	184	18	182	189	94
94	91	181	124	140	26
88	133	25	81	147	124
33	56	17	161	40	70
148	17	166	100	138	154
52	91	158	11	168	47
114	149	28	36	88	149
135	141	167	78	196	120
114	170	83	120	191	43
134	153	21	115	35	167
165	85	151	41	163	55
164	181	81	184	72	113
84	138	82	74	30	57
118	92	87	196	82	161
185	82	182	178	171	112
163	66	157	175	121	76
120	190	10	37	19	83
45	155	64	192	70	72
134	31	10	170	121	190
121	167	171	179	108	161
133	126	11	97	167	148
160	161	81	61	24	13
12	30	90	154	32	42
163	11	87	195	24	175
43	16	100	96	106	116
191	183	139	51	192	85
160	71	145	141	47	136
111	87	120	158	127	149
98	127	140	26	144	131
69	123	109	35	39	72
114	162	47	117	187	196
87	93	36	51	22	56
13	59	150	177	147	41
102	20	153	39	187	166
191	43	149	168	23	21
145	138	59	35	157	74
106	105	162	107	177	101
77	58	10	66	153	10
64	76	181	193	18	147
60	133	61	194	128	96
24	132	63	105	171	146
78	62	35	198	183	122
150	148	169	183	78	150
97	155	107	102	151	44
183	38	156	148	74	83
77	104	104	191	123	72
164	68	69	32	56	118
90	67	89	138	71	87
34	78	128	60	78	46
40	200	125	62	182	57
166	108	70	148	131	90
61	86	53	12	166	160
183	15	99	54	158	107
46	152	115	181	67	93
89	171	181	32	19	48
78	169	21	117	142	101
126	175	62	146	55	127
45	183	105	50	51	192
102	73	138	56	150	89
149	98	114	173	137	39
127	101	158	129	193	28
135	32	24	132	72	101
109	37	189	176	183	68
20	144	119	164	132	92
192	200	54	97	56	86
102	175	40	197	160	174
37	27	184	28	46	200
15	31	180	188	160	83
181	35	77	29	98	103
57	199	32	176	35	147
111	102	104	148	197	56
183	79	171	162	49	119
109	131	61	39	153	13
155	99	60	15	116	102
190	89	26	170	91	64
148	37	125	102	89	140
105	38	158	105	98	29
44	65	179	72	177	29
183	14	22	199	111	177
10	28	25	150	42	185
97	29	40	183	40	188
121	29	75	135	15	57
101	93	164	103	138	56
173	194	192	96	132	75
181	115	139	94	136	26
180	106	27	64	144	184
190	66	14	148	112	87
57	160	164	28	137	165
157	40	108	11	193	155
43	76	11	179	46	138
121	23	168	21	133	191
177	51	22	121	150	20
53	162	57	101	142	22
172	105	54	161	157	141
88	24	111	85	40	78
51	183	96	154	96	181
82	38	132	148	158	72
131	41	75	175	113	105
66	167	62	179	108	30
168	147	50	140	23	124
166	61	160	63	180	154
23	168	129	161	81	160
198	18	136	71	113	61
189	142	22	176	164	160
128	73	120	30	80	96
42	178	175	198	106	56
176	192	65	30	35	195
80	174	122	46	69	12
19	120	138	193	91	74
62	115	49	194	57	197
44	14	66	22	53	193
75	42	142	177	189	26
106	134	135	183	149	109
43	94	50	171	98	159
16	40	96	99	130	114
37	196	105	158	29	118
31	138	83	171	114	195
57	34	88	149	18	68
39	34	55	98	49	192
182	192	170	54	91	183
186	106	58	122	159	148
137	133	156	114	44	169
56	24	20	112	171	199
68	130	77	90	187	198
65	152	54	113	121	169
174	80	155	107	147	40
116	25	15	153	195	110
13	191	55	114	183	188
128	146	185	189	12	49
140	44	163	30	54	131
155	167	188	151	94	191
24	132	170	66	115	72
22	143	71	31	177	68
101	136	131	161	190	172
76	89	69	123	117	84
51	115	159	135	121	104
172	200	15	24	177	189
168	40	174	49	71	34
163	110	98	132	200	169
60	66	51	125	136	187
67	198	63	43	124	74
73	175	132	176	149	99
83	27	126	191	199	176
192	71	104	104	66	64
10	100	173	66	197	186
50	65	183	145	72	61
179	150	17	11	87	149
95	133	135	138	84	94
94	135	27	48	32	99
137	107	38	12	158	122
13	173	171	102	84	122
162	196	26	35	86	188
45	105	63	132	63	113
134	58	58	99	71	55
77	38	142	169	87	146
150	19	24	82	49	15
196	142	90	101	13	38
197	154	59	104	169	129
105	74	194	93	115	130
52	51	189	123	160	25
115	38	73	191	98	112
93	68	134	175	187	151
192	22	50	151	145	114
120	98	111	95	118	102
183	200	187	12	91	167
146	153	121	168	97	188
30	19	184	61	110	177
45	100	137	94	111	146
57	93	69	27	122	104
74	157	63	102	71	190
118	63	189	161	139	114
129	131	108	193	145	188
23	147	21	131	42	120
27	171	23	11	119	119
193	13	140	130	103	172
116	119	129	27	157	126
118	120	53	136	113	85
66	16	18	177	97	132
194	72	55	37	43	158
182	138	185	18	55	34
91	175	119	36	111	44
34	189	129	107	140	78
193	174	80	178	193	197
51	56	54	87	120	130
121	128	25	107	30	20
134	167	45	55	122	12
128	28	190	29	87	59
91	59	114	103	156	119
131	96	26	36	171	90
32	159	200	133	181	63
75	186	160	60	35	18
54	141	183	94	116	51
180	192	120	71	31	129
98	79	60	147	168	54
154	136	95	54	39	37
104	35	61	163	169	176
37	87	111	76	82	160
74	68	170	142	190	173
187	123	139	88	143	123
44	24	200	123	43	168
40	71	102	197	29	52
132	63	192	127	148	25
167	50	170	24	106	39
183	146	152	66	25	87
51	140	109	91	112	46
122	65	177	178	171	180
52	70	24	148	44	44
100	91	39	106	191	78
84	88	162	56	83	157
98	135	11	65	106	50
50	177	54	163	142	181
14	137	27	120	27	147
18	49	91	143	67	53
166	78	167	144	96	164
171	10	192	36	68	118
23	176	53	116	59	97
94	37	94	143	136	108
190	94	107	79	69	66
182	141	51	174	14	131
19	65	122	199	22	123
95	45	187	180	105	10
64	84	143	90	158	14
110	79	61	136	50	13
197	93	169	38	114	186
57	114	38	60	180	127
55	30	120	109	67	37
90	184	62	103	187	175
101	170	42	139	56	53
35	151	200	13	38	116
174	115	34	29	185	33
189	183	87	11	177	93
175	155	58	118	72	101
44	192	31	141	15	179
149	72	114	11	98	69
149	168	197	22	88	38
32	148	150	44	95	121
176	29	67	146	199	107
56	69	127	195	152	85
27	11	73	84	50	45
44	150	165	10	185	122
33	43	141	190	15	40
160	140	117	184	34	32
27	109	43	174	28	56
167	149	192	142	126	178
128	70	98	52	73	192
180	75	36	103	106	139
66	21	20	199	123	151
162	176	110	108	47	44
33	11	33	160	90	16
177	144	52	143	82	98
101	60	131	145	119	65
188	16	175	149	83	121
105	174	46	136	127	35
98	81	133	108	44	88
44	66	107	38	61	116
102	50	51	137	95	27
187	54	44	23	28	177
158	41	107	66	98	34
73	137	136	90	153	145
165	192	18	31	50	125
50	130	59	46	30	51
185	43	153	165	53	87
55	60	116	134	165	19
64	188	28	68	93	14
118	76	155	139	121	18
121	133	19	34	59	25
87	51	66	67	35	190
92	98	134	83	64	31
190	113	149	92	181	23
101	48	40	18	58	144
151	17	105	96	26	147
110	149	47	28	193	132
105	67	120	33	20	163
80	137	161	107	134	46
77	89	16	70	193	160
189	16	76	15	192	126
80	123	51	197	171	65
131	61	40	78	149	52
185	169	119	189	140	105
135	24	32	153	98	149
40	129	141	189	31	171
98	200	131	122	82	38
24	11	143	188	73	127
113	47	67	105	138	56
57	99	158	185	48	116
75	142	134	136	68	153
171	103	38	44	100	102
98	26	106	59	12	20
59	91	135	99	43	118
32	120	76	99	77	105
122	40	171	109	46	37
136	23	114	71	57	94
18	80	33	197	60	87
31	39	151	43	200	164
19	168	83	23	75	95
133	98	196	12	49	61
192	27	148	143	51	103
176	54	178	92	59	88
85	138	155	177	181	22
73	46	51	28	86	91
57	84	173	125	149	88
106	96	190	157	39	149
111	180	144	30	70	49
104	120	20	68	32	17
96	110	16	20	69	15
120	26	153	59	168	102
186	88	26	200	13	183
101	143	132	86	123	60
43	174	51	120	108	66
83	144	104	30	130	118
151	87	11	101	46	99
33	68	146	191	89	131
10	76	34	26	129	55
23	71	45	107	180	70
137	38	62	59	82	152
32	74	132	27	52	30
52	30	56	193	65	195
37	33	63	84	33	75
85	42	11	44	171	10
119	141	114	41	177	189
148	108	88	48	107	159
68	193	26	174	199	44
24	157	188	153	171	37
171	27	128	56	112	64
78	30	44	21	88	150
196	81	158	177	151	170
52	146	167	124	164	62
113	61	90	112	122	177
93	131	187	193	148	45
39	91	145	171	179	98
104	90	187	152	17	64
155	143	85	192	52	49
94	178	179	103	21	132
41	85	80	61	148	104
24	88	161	159	60	87
166	140	121	161	28	137
182	166	16	59	117	115
186	32	21	39	120	89
52	33	94	121	74	43
165	27	186	18	123	163
130	188	33	93	89	112
86	108	47	183	104	178
20	51	31	109	78	82
165	165	126	171	25	166
184	45	17	79	30	199
118	185	164	136	200	189
178	49	194	122	124	108
102	169	115	195	33	12
103	171	82	144	172	176
76	25	182	161	189	82
158	83	83	66	73	120
12	133	85	121	158	100
199	53	23	65	21	133
95	70	63	98	123	148
191	39	145	137	188	81
166	95	118	179	63	49
53	36	16	46	164	134
96	114	139	108	95	157
152	86	21	171	63	149
30	137	183	124	82	65
98	180	157	184	89	21
168	177	190	169	92	62
30	107	68	79	124	83
107	62	78	188	92	152
106	159	166	171	47	120
153	111	69	56	75	182
151	103	47	100	151	60
158	123	164	117	19	112
142	145	68	167	13	137
22	137	27	68	69	186
128	44	140	43	21	34
39	103	119	53	120	105
68	104	190	86	57	33
35	113	87	16	123	76
166	111	177	192	103	136
172	111	165	39	52	102
20	77	98	200	148	162
111	117	42	42	184	58
169	148	135	146	38	183
172	29	161	155	41	12
188	91	168	34	151	123
118	109	103	17	59	96
85	187	70	105	162	144
120	141	197	28	80	49
144	51	92	172	81	123
153	107	42	15	87	190
96	168	147	175	158	67
104	72	31	116	142	66
177	156	126	97	64	123
28	81	66	180	166	35
148	56	28	142	40	83
68	181	200	157	10	52
26	94	155	156	81	95
185	133	151	119	136	72
165	191	28	125	60	112
136	116	31	157	118	123
133	34	111	48	63	184
98	143	61	28	48	59
96	42	179	64	170	120
131	79	173	17	12	69
34	32	86	192	28	189
126	74	144	23	161	79
75	66	142	127	59	157
34	28	119	66	44	102
135	78	142	88	82	135
49	33	90	133	146	192
172	32	179	171	194	37
81	110	42	70	36	161
187	116	59	32	175	190
41	13	129	104	158	48
118	161	27	39	44	198
144	15	100	10	51	75
10	133	23	133	72	102
142	63	194	147	188	110
129	101	37	175	19	178
104	101	156	66	167	16
124	196	162	48	114	167
135	12	78	28	152	58
56	129	90	200	93	27
132	144	165	170	200	189
196	200	52	95	32	52
32	142	59	125	19	132
56	88	43	141	22	93
119	87	96	71	55	128
166	146	62	62	102	12
140	92	177	146	73	152
30	193	157	132	179	29
70	47	68	58	36	110
66	28	192	195	30	63
64	160	186	116	44	122
134	164	82	110	175	35
94	43	53	108	196	161
159	28	183	141	61	189
113	179	159	155	178	111
96	182	66	46	150	186
173	158	115	115	144	81
154	10	37	178	137	199
41	177	17	92	165	175
86	34	26	39	61	78
12	67	150	102	22	42
141	36	106	26	84	109
142	177	144	134	32	86
180	62	138	167	17	161
98	175	141	49	55	33
85	154	14	92	191	128
123	86	25	138	114	130
127	70	30	129	182	143
151	101	189	66	169	63
166	159	10	165	74	71
25	46	149	56	171	179
116	192	127	198	106	182
63	113	121	34	71	90
19	152	92	155	48	31
101	182	145	122	140	88
197	50	51	62	134	67
192	155	195	76	135	184
196	80	170	72	22	76
128	12	97	47	173	40
89	172	66	12	46	94
37	165	195	68	85	144
66	28	152	193	25	82
168	193	199	94	75	181
25	182	33	97	97	132
31	166	139	130	33	145
45	174	96	39	130	78
165	93	141	194	125	200
150	54	176	141	153	127
45	148	139	53	20	29
100	117	69	94	24	146
98	182	52	10	40	69
28	153	130	162	58	143
166	115	199	76	152	75
48	66	150	131	194	143
75	164	38	185	185	31
129	83	27	137	141	75
74	129	135	76	78	103
182	183	18	185	183	54
50	30	88	113	73	112
60	21	177	189	165	54
17	171	108	183	123	140
94	172	66	174	163	195
57	133	88	52	157	102
190	158	68	46	180	168
167	181	171	83	71	61
12	52	48	121	109	30
152	153	134	42	14	23
139	198	124	52	154	89
75	31	146	102	51	131
130	56	58	24	91	83
121	116	64	191	184	21
187	89	141	126	111	126
29	196	52	46	195	73
172	164	144	141	153	124
106	69	54	182	171	124
68	117	42	111	182	74
125	198	178	135	189	141
125	63	71	71	94	41
104	192	17	131	83	169
15	71	170	40	170	192
93	181	119	55	149	90
114	190	146	157	82	126
47	117	85	43	17	30
55	28	69	132	183	72
126	127	72	129	194	119
72	30	128	138	56	113
33	166	132	24	123	127
37	103	140	19	126	194
22	87	23	129	137	154
129	47	121	75	110	123
195	180	162	108	43	128
148	94	19	126	171	196
59	144	86	125	99	39
88	142	114	65	198	143
134	130	51	158	130	85
74	148	195	156	146	197
94	103	13	71	119	41
47	118	116	14	12	118
96	34	99	100	91	81
26	139	179	160	130	138
160	78	189	124	51	148
188	76	103	77	95	99
101	116	67	170	54	171
134	174	177	124	110	186
145	114	25	107	137	98
33	32	134	155	22	101
74	192	188	56	37	153
56	115	155	49	153	56
111	114	176	23	96	193
79	102	33	97	70	135
162	65	51	126	106	112
38	46	16	66	13	127
54	183	199	108	156	179
150	45	197	177	126	76
13	148	116	56	135	192
98	172	184	26	75	93
125	137	164	14	160	65
189	194	45	73	129	40
51	62	106	190	132	177
14	174	36	158	17	194
135	146	182	142	66	34
11	97	180	123	119	160
31	179	180	30	144	91
38	60	184	59	179	27
140	138	79	141	198	173
124	140	171	13	23	49
157	161	162	169	84	29
191	130	140	189	86	70
164	195	97	123	127	162
146	165	191	171	142	109
137	99	123	187	26	100
10	79	157	49	139	173
44	69	173	11	21	44
27	137	148	56	16	199
69	122	137	121	145	174
173	108	135	99	121	115
59	71	98	171	72	113
65	144	102	60	95	32
175	24	41	161	47	137
83	189	50	83	70	156
178	188	55	152	172	63
144	13	29	78	149	71
55	147	185	68	37	195
64	10	56	122	51	80
13	29	198	83	113	114
46	55	126	114	15	109
102	103	59	195	95	137
100	180	139	153	135	60
185	97	41	61	128	110
126	101	107	93	109	103
41	74	16	20	124	158
171	72	33	11	90	172
157	69	85	131	86	139
62	116	60	39	148	37
65	189	22	106	79	58
77	60	37	94	169	141
160	47	129	110	18	52
67	33	50	68	81	61
183	146	51	69	197	159
122	145	81	134	142	199
185	96	94	55	124	22
171	92	67	97	114	110
94	17	130	68	169	189
78	123	174	174	121	144
166	198	140	139	132	114
31	124	145	42	191	178
21	51	18	134	140	177
179	18	173	32	88	198
126	103	127	55	167	161
69	129	110	10	184	136
198	28	197	149	128	67
186	24	33	192	74	19
75	67	170	114	158	111
42	97	176	176	88	77
56	112	47	78	118	45
184	143	45	88	117	48
59	33	183	136	101	74
96	13	24	129	109	85
129	180	129	66	83	74
99	128	47	16	74	142
70	198	159	124	170	40
25	70	126	65	60	75
34	46	116	68	189	200
102	200	192	152	89	138
95	168	49	190	122	184
12	149	190	152	147	34
105	103	122	13	165	78
123	178	191	198	36	13
34	62	90	158	12	63
132	84	109	100	65	29
177	131	95	28	115	104
191	176	144	174	178	149
184	77	143	107	177	43
130	19	87	123	24	198
17	29	66	166	164	147
114	59	57	45	127	66
70	11	73	41	114	107
140	11	130	59	198	135
101	67	96	46	148	197
21	70	16	181	105	153
107	169	12	163	134	165
173	122	107	39	84	173
22	165	152	26	172	64
92	153	174	96	178	200
56	33	103	129	199	19
157	86	115	99	117	135
148	97	102	167	130	135
194	36	47	102	199	192
141	164	158	180	154	195
88	97	127	16	138	35
23	20	197	45	97	119
133	42	70	94	91	85
154	18	91	90	34	46
72	71	178	107	129	125
190	107	188	172	40	68
38	163	21	158	88	12
119	61	155	173	21	37
59	92	197	28	28	61
142	37	17	85	49	189
104	84	96	109	17	19
161	12	43	52	81	70
196	18	80	142	11	27
76	64	106	53	150	83
57	18	58	126	146	149
105	91	198	160	170	191
43	159	40	40	142	79
179	29	35	154	117	14
12	61	109	83	182	64
98	77	81	58	161	103
79	181	140	177	136	97
34	100	177	36	33	181
25	26	180	124	31	155
195	122	13	54	54	195
12	60	18	48	24	89
200	187	155	186	180	39
77	56	186	98	139	172
137	95	20	132	157	192
130	60	43	75	96	173
126	190	44	185	131	125
42	72	157	193	173	36
172	39	86	136	145	68
172	91	193	166	113	147
199	149	59	136	109	95
17	64	34	143	197	19
79	148	78	129	22	149
88	29	194	159	15	84
164	98	31	75	182	108
82	197	122	127	97	103
61	142	153	129	50	45
194	55	113	69	74	171
89	141	61	127	11	61
94	147	40	102	69	148
192	162	118	190	187	184
181	157	40	18	181	27
15	191	192	99	178	127
89	49	112	99	36	152
61	10	124	159	56	91
23	24	189	156	92	76
167	75	134	11	122	24
175	11	117	165	91	155
10	103	61	33	115	181
36	34	187	48	143	91
20	141	131	52	179	49
140	52	47	56	186	180
175	114	46	63	42	86
